id,test_time,test_author,dataset_name,dataset_length,refused (%),aggregate_cat,explain_mode,grid_search,features,text_enc,algo_name,accuracy,recall_0,recall_1,precision_0,precision_1,f_score_macro,params
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.9375,0.0,1.0,0.0,0.9375,0.483870967741936,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.9375,0.0,1.0,0.0,0.9375,0.483870967741936,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.9375,0.0,1.0,0.0,0.9375,0.483870967741936,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.9375,0.0,1.0,0.0,0.9375,0.483870967741936,{}
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.9375,0.0,1.0,0.0,0.9375,0.483870967741936,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
Ydhc3HrVwom2WnuNZ9phu6,30/06/2021 17:24:17,giulia,output_cartobio,190,6.84,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.875,0.0,0.933333333333333,0.0,0.933333333333333,0.466666666666667,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.884615384615385,0.25,1.0,1.0,0.88,0.668085106382979,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.884615384615385,0.25,1.0,1.0,0.88,0.668085106382979,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.884615384615385,0.5,0.954545454545455,0.666666666666667,0.91304347826087,0.752380952380952,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.884615384615385,0.25,1.0,1.0,0.88,0.668085106382979,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.884615384615385,0.25,1.0,1.0,0.88,0.668085106382979,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_sandbox,104,16.35,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.923076923076923,0.5,1.0,1.0,0.916666666666667,0.811594202898551,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.910404624277457,0.681818181818182,0.964285714285714,0.818181818181818,0.927835051546392,0.844755467427017,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.88728323699422,0.545454545454545,0.967857142857143,0.8,0.900332225913621,0.790761501604875,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.872832369942196,0.545454545454545,0.95,0.72,0.898648648648649,0.772150383141762,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.907514450867052,0.636363636363636,0.971428571428571,0.84,0.918918918918919,0.834291187739463,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.907514450867052,0.727272727272727,0.95,0.774193548387097,0.936619718309859,0.846631205673759,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_franceconnect,1384,19.0,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.867052023121387,0.575757575757576,0.935714285714286,0.678571428571429,0.903448275862069,0.771124532643083,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.888888888888889,0.0,1.0,0.0,0.888888888888889,0.470588235294118,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.888888888888889,0.0,1.0,0.0,0.888888888888889,0.470588235294118,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.888888888888889,0.0,1.0,0.0,0.888888888888889,0.470588235294118,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.888888888888889,0.0,1.0,0.0,0.888888888888889,0.470588235294118,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.888888888888889,0.0,1.0,0.0,0.888888888888889,0.470588235294118,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_aidants_connect,179,11.73,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.777777777777778,0.0,0.875,0.0,0.875,0.4375,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.735849056603773,0.451612903225806,0.853333333333333,0.56,0.790123456790123,0.66025641025641,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.679245283018868,0.096774193548387,0.92,0.333333333333333,0.711340206185567,0.476162790697674,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.716981132075472,0.483870967741936,0.813333333333333,0.517241379310345,0.792207792207792,0.651315789473684,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.707547169811321,0.290322580645161,0.88,0.5,0.75,0.588581444847878,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.726415094339623,0.32258064516129,0.893333333333333,0.555555555555556,0.761363636363636,0.615124577438337,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_entreprise,424,29.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.650943396226415,0.451612903225806,0.733333333333333,0.411764705882353,0.763888888888889,0.589534275248561,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.485714285714286,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.833333333333333,0.5,1.0,1.0,0.8,0.777777777777778,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.485714285714286,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_impot_particulier_fc_sandbox,21,38.1,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",XGBClassifier,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': '', 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'random_state': 0, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': None}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",CatBoostClassifier,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,{}
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",SVC,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_ficoba_sandbox,22,36.36,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",DecisionTreeClassifier,0.666666666666667,0.0,1.0,0.0,0.666666666666667,0.4,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_r2p_sandbox,97,8.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",LogisticRegression,0.92,0.0,1.0,0.0,0.92,0.479166666666667,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
FLMbRTFzXB28qQ8xDRQCZ2,30/06/2021 17:31:46,giulia,output_api_r2p_sandbox,97,8.25,True,True,False,,"TfidfVectorizer(ngram_range=(1, 3))",RandomForestClassifier,0.92,0.0,1.0,0.0,0.92,0.479166666666667,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
